代码,名称,板块类型,板块名称,行业代码,行业名称
300454,,行业分类,申万行业,710402,公用事业
300550,,行业分类,申万行业,710401,公用事业
301355,,行业分类,申万行业,360205,医药生物
301383,,行业分类,申万行业,270504,未知行业
603197,,行业分类,申万行业,280205,未知行业
002949,,行业分类,申万行业,620601,化工
301236,,行业分类,申万行业,710301,公用事业
000529,,行业分类,申万行业,340401,医药生物
688593,,行业分类,申万行业,270104,未知行业
301252,,行业分类,申万行业,330601,医药生物
688479,,行业分类,申万行业,710401,公用事业
603172,,行业分类,申万行业,220308,未知行业
301337,,行业分类,申万行业,710401,公用事业
600337,,行业分类,申万行业,360307,医药生物
688469,,行业分类,申万行业,270106,未知行业
688562,,行业分类,申万行业,710301,公用事业
000932,,行业分类,申万行业,230402,休闲服务
688137,,行业分类,申万行业,370304,医药生物
300860,,行业分类,申万行业,460803,机械设备
688512,,行业分类,申万行业,270105,未知行业
688581,,行业分类,申万行业,370503,医药生物
688135,,行业分类,申万行业,270107,未知行业
300613,,行业分类,申万行业,270104,未知行业
300793,,行业分类,申万行业,270504,未知行业
300822,,行业分类,申万行业,270504,未知行业
002005,,行业分类,申万行业,330301,医药生物
603380,,行业分类,申万行业,270504,未知行业
600071,,行业分类,申万行业,270303,未知行业
688173,,行业分类,申万行业,270105,未知行业
688099,,行业分类,申万行业,270104,未知行业
605365,,行业分类,申万行业,330501,医药生物
300625,,行业分类,申万行业,330501,医药生物
605358,,行业分类,申万行业,270103,未知行业
300602,,行业分类,申万行业,270504,未知行业
603327,,行业分类,申万行业,270504,未知行业
002076,,行业分类,申万行业,330501,医药生物
600203,,行业分类,申万行业,270504,未知行业
688008,,行业分类,申万行业,270104,未知行业
688216,,行业分类,申万行业,270107,未知行业
605588,,行业分类,申万行业,270303,未知行业
688213,,行业分类,申万行业,270104,未知行业
300319,,行业分类,申万行业,270203,未知行业
300843,,行业分类,申万行业,270504,未知行业
688286,,行业分类,申万行业,270105,未知行业
688260,,行业分类,申万行业,270504,未知行业
603986,,行业分类,申万行业,270104,未知行业
002782,,行业分类,申万行业,270401,未知行业
688261,,行业分类,申万行业,270102,未知行业
688608,,行业分类,申万行业,270104,未知行业
688262,,行业分类,申万行业,270104,未知行业
688049,,行业分类,申万行业,270104,未知行业
600667,,行业分类,申万行业,620601,化工
002077,,行业分类,申万行业,270107,未知行业
688209,,行业分类,申万行业,270105,未知行业
688279,,行业分类,申万行业,270104,未知行业
300790,,行业分类,申万行业,710102,公用事业
002635,,行业分类,申万行业,270504,未知行业
688103,,行业分类,申万行业,270401,未知行业
002660,,行业分类,申万行业,270504,未知行业
300077,,行业分类,申万行业,270104,未知行业
002369,,行业分类,申万行业,270504,未知行业
688678,,行业分类,申万行业,270504,未知行业
300458,,行业分类,申万行业,270104,未知行业
603633,,行业分类,申万行业,270504,未知行业
300684,,行业分类,申万行业,270601,未知行业
300735,,行业分类,申万行业,270504,未知行业
603629,,行业分类,申万行业,270504,未知行业
605118,,行业分类,申万行业,710102,公用事业
300115,,行业分类,申万行业,270504,未知行业
688130,,行业分类,申万行业,270105,未知行业
002655,,行业分类,申万行业,270504,未知行业
300686,,行业分类,申万行业,270504,未知行业
002139,,行业分类,申万行业,270504,未知行业
688153,,行业分类,申万行业,270105,未知行业
002049,,行业分类,申万行业,270104,未知行业
603595,,行业分类,申万行业,270504,未知行业
688036,,行业分类,申万行业,270503,未知行业
603068,,行业分类,申万行业,270105,未知行业
688728,,行业分类,申万行业,270104,未知行业
002351,,行业分类,申万行业,270503,未知行业
000532,,行业分类,申万行业,490307,机械设备
300672,,行业分类,申万行业,270104,未知行业
688206,,行业分类,申万行业,710401,公用事业
300671,,行业分类,申万行业,270105,未知行业
300787,,行业分类,申万行业,270504,未知行业
688325,,行业分类,申万行业,270105,未知行业
603501,,行业分类,申万行业,270104,未知行业
688766,,行业分类,申万行业,270104,未知行业
300782,,行业分类,申万行业,270105,未知行业
301369,,行业分类,申万行业,270108,未知行业
600745,,行业分类,申万行业,270102,未知行业
688045,,行业分类,申万行业,270105,未知行业
300647,,行业分类,申万行业,270504,未知行业
300650,,行业分类,申万行业,270401,未知行业
600261,,行业分类,申万行业,330501,医药生物
688661,,行业分类,申万行业,270103,未知行业
688332,,行业分类,申万行业,270104,未知行业
002681,,行业分类,申万行业,270504,未知行业
688107,,行业分类,申万行业,270104,未知行业
300131,,行业分类,申万行业,270401,未知行业
002055,,行业分类,申万行业,270504,未知行业
688123,,行业分类,申万行业,270104,未知行业
003043,,行业分类,申万行业,270108,未知行业
688699,,行业分类,申万行业,270105,未知行业
002922,,行业分类,申万行业,270401,未知行业
300975,,行业分类,申万行业,270203,未知行业
002855,,行业分类,申万行业,270504,未知行业
688589,,行业分类,申万行业,270104,未知行业
300968,,行业分类,申万行业,270504,未知行业
002992,,行业分类,申万行业,270302,未知行业
301086,,行业分类,申万行业,270504,未知行业
300256,,行业分类,申万行业,270504,未知行业
002885,,行业分类,申万行业,270401,未知行业
603303,,行业分类,申万行业,330501,医药生物
301180,,行业分类,申万行业,270504,未知行业
688508,,行业分类,申万行业,270105,未知行业
300916,,行业分类,申万行业,270504,未知行业
301183,,行业分类,申万行业,270303,未知行业
300956,,行业分类,申万行业,270504,未知行业
002947,,行业分类,申万行业,270504,未知行业
301099,,行业分类,申万行业,270401,未知行业
301123,,行业分类,申万行业,270504,未知行业
300951,,行业分类,申万行业,270504,未知行业
301051,,行业分类,申万行业,270504,未知行业
688230,,行业分类,申万行业,270102,未知行业
300976,,行业分类,申万行业,270504,未知行业
002475,,行业分类,申万行业,270504,未知行业
301189,,行业分类,申万行业,270503,未知行业
002861,,行业分类,申万行业,270504,未知行业
000670,,行业分类,申万行业,270401,未知行业
002222,,行业分类,申万行业,270303,未知行业
300493,,行业分类,申万行业,270401,未知行业
688601,,行业分类,申万行业,270105,未知行业
301106,,行业分类,申万行业,270301,未知行业
301067,,行业分类,申万行业,270504,未知行业
300991,,行业分类,申万行业,270401,未知行业
002925,,行业分类,申万行业,270504,未知行业
002866,,行业分类,申万行业,270504,未知行业
000020,,行业分类,申万行业,270301,未知行业
300433,,行业分类,申万行业,270504,未知行业
688536,,行业分类,申万行业,270105,未知行业
002981,,行业分类,申万行业,270504,未知行业
002888,,行业分类,申万行业,270503,未知行业
603933,,行业分类,申万行业,270401,未知行业
301293,,行业分类,申万行业,370604,医药生物
002920,,行业分类,申万行业,710401,公用事业
688256,,行业分类,申万行业,270104,未知行业
002033,,行业分类,申万行业,461003,机械设备
603137,,行业分类,申万行业,620201,化工
300773,,行业分类,申万行业,490306,机械设备
688352,,行业分类,申万行业,270107,未知行业
002661,,行业分类,申万行业,340406,医药生物
300753,,行业分类,申万行业,370502,医药生物
300496,,行业分类,申万行业,710301,公用事业
301387,,行业分类,申万行业,270504,未知行业
300806,,行业分类,申万行业,220505,未知行业
301088,,行业分类,申万行业,350209,医药生物
601065,,行业分类,申万行业,220201,未知行业
601061,,行业分类,申万行业,450201,机械设备
600161,,行业分类,申万行业,370302,医药生物
301281,,行业分类,申万行业,370101,医药生物
688484,,行业分类,申万行业,270105,未知行业
688343,,行业分类,申万行业,710301,公用事业
300687,,行业分类,申万行业,710301,公用事业
688372,,行业分类,申万行业,270107,未知行业
301378,,行业分类,申万行业,710401,公用事业
300456,,行业分类,申万行业,270106,未知行业
001308,,行业分类,申万行业,270301,未知行业
301246,,行业分类,申万行业,370101,医药生物
601689,,行业分类,申万行业,280203,未知行业
600141,,行业分类,申万行业,220802,商业贸易
002059,,行业分类,申万行业,461002,机械设备
000524,,行业分类,申万行业,461004,机械设备
601512,,行业分类,申万行业,430103,机械设备
600340,,行业分类,申万行业,430103,机械设备
600096,,行业分类,申万行业,220802,商业贸易
600593,,行业分类,申万行业,461002,机械设备
000796,,行业分类,申万行业,461004,机械设备
301408,,行业分类,申万行业,370403,医药生物
603073,,行业分类,申万行业,220401,未知行业
603065,,行业分类,申万行业,220309,未知行业
688486,,行业分类,申万行业,270104,未知行业
002746,,行业分类,申万行业,110703,未知行业
301335,,行业分类,申万行业,360502,医药生物
300572,,行业分类,申万行业,460802,机械设备
300562,,行业分类,申万行业,370502,医药生物
688410,,行业分类,申万行业,370502,医药生物
603307,,行业分类,申万行业,350205,医药生物
301373,,行业分类,申万行业,220309,未知行业
688307,,行业分类,申万行业,710102,公用事业
688515,,行业分类,申万行业,270105,未知行业
300673,,行业分类,申万行业,110404,未知行业
603997,,行业分类,申万行业,280202,未知行业
002891,,行业分类,申万行业,110404,未知行业
301267,,行业分类,申万行业,370604,医药生物
300888,,行业分类,申万行业,770101,公用事业
002677,,行业分类,申万行业,330401,医药生物
002705,,行业分类,申万行业,330301,医药生物
603515,,行业分类,申万行业,330501,医药生物
002508,,行业分类,申万行业,330401,医药生物
300911,,行业分类,申万行业,330401,医药生物
603281,,行业分类,申万行业,220316,未知行业
