股东代码,股东名称,股票代码,股票简称,报告期,公告日,数量,流通市值
10529245,国新投资有限公司,688347,华虹公司,2024-06-30,2024-08-30,4425000,159000000
10529245,国新投资有限公司,601919,中远海控,2024-06-30,2024-08-30,192000000,2976000000
10529245,国新投资有限公司,601598,中国外运,2024-06-30,2024-08-30,78970000,445000000
10529245,国新投资有限公司,601225,陕西煤业,2024-06-30,2024-08-30,89040000,2295000000
10529245,国新投资有限公司,600764,中国海防,2024-06-30,2024-08-30,21340000,419000000
10529245,国新投资有限公司,600755,厦门国贸,2024-06-30,2024-08-30,43000000,308000000
10529245,国新投资有限公司,600720,中交设计,2024-06-30,2024-08-30,62050000,552000000
10529245,国新投资有限公司,600348,华阳股份,2024-06-30,2024-08-30,43450000,433000000
10529245,国新投资有限公司,688702,盛科通信,2024-06-30,2024-08-29,3036000,123000000
10529245,国新投资有限公司,600938,中国海油,2024-06-30,2024-08-29,218000000,7201000000
10529245,国新投资有限公司,300034,钢研高纳,2024-06-30,2024-08-29,36810000,585000000
10529245,国新投资有限公司,900926,宝信B,2024-06-30,2024-08-28,88300000,143000000
10529245,国新投资有限公司,600845,宝信软件,2024-06-30,2024-08-28,88300000,2819000000
10529245,国新投资有限公司,600038,中直股份,2024-06-30,2024-08-28,30450000,1252000000
10529245,国新投资有限公司,301090,华润材料,2024-06-30,2024-08-28,30650000,202000000
10529245,国新投资有限公司,300212,易华录,2024-06-30,2024-08-28,19910000,335000000
10529245,国新投资有限公司,003031,中瓷电子,2024-06-30,2024-08-28,19680000,910000000
10529245,国新投资有限公司,000983,山西焦煤,2024-06-30,2024-08-28,221000000,2276000000
10529245,国新投资有限公司,000032,深桑达A,2024-06-30,2024-08-28,9310000,139000000
10529245,国新投资有限公司,601857,中国石油,2024-06-30,2024-08-27,267000000,2759000000
10529245,国新投资有限公司,300797,钢研纳克,2024-06-30,2024-08-27,18850000,175000000
10529245,国新投资有限公司,688375,国博电子,2024-06-30,2024-08-26,1570000,111000000
10529245,国新投资有限公司,600028,中国石化,2024-06-30,2024-08-26,314000000,1987000000
10529245,国新投资有限公司,688146,中船特气,2024-06-30,2024-08-24,5400000,161000000
10529245,国新投资有限公司,601898,中煤能源,2024-06-30,2024-08-24,26670000,333000000
10529245,国新投资有限公司,600970,中材国际,2024-06-30,2024-08-24,18010000,217000000
10529245,国新投资有限公司,300073,当升科技,2024-06-30,2024-08-24,24280000,833000000
10529245,国新投资有限公司,601958,金钼股份,2024-06-30,2024-08-23,17030000,177000000
10529245,国新投资有限公司,000657,中钨高新,2024-06-30,2024-08-23,67640000,618000000
10529245,国新投资有限公司,000937,冀中能源,2024-06-30,2024-08-17,30180000,202000000
10529245,国新投资有限公司,600941,中国移动,2024-06-30,2024-08-09,20070000,2157000000
10529245,国新投资有限公司,301269,华大九天,2024-06-30,2024-08-09,23480000,1809000000
10529245,国新投资有限公司,688347,华虹公司,2024-03-31,2024-05-10,4345000,135000000
10529245,国新投资有限公司,688334,西高院,2024-03-31,2024-04-30,4030000,59650000
10529245,国新投资有限公司,601919,中远海控,2024-03-31,2024-04-30,295000000,3054000000
10529245,国新投资有限公司,600720,中交设计,2024-03-31,2024-04-30,62050000,606000000
10529245,国新投资有限公司,600536,中国软件,2024-03-31,2024-04-30,6366000,197000000
10529245,国新投资有限公司,600378,昊华科技,2024-03-31,2024-04-30,46800000,1547000000
10529245,国新投资有限公司,600058,五矿发展,2024-03-31,2024-04-30,33580000,281000000
10529245,国新投资有限公司,002368,太极股份,2024-03-31,2024-04-30,5932000,146000000
10529245,国新投资有限公司,000983,山西焦煤,2024-03-31,2024-04-30,87430000,902000000
10529245,国新投资有限公司,000410,沈阳机床,2024-03-31,2024-04-30,84650000,589000000
10529245,国新投资有限公司,000032,深桑达A,2024-03-31,2024-04-30,11190000,202000000
10529245,国新投资有限公司,600378,昊华科技,2023-12-31,2024-04-30,46800000,1427000000
10529245,国新投资有限公司,600028,中国石化,2024-03-31,2024-04-29,238000000,1521000000
10529245,国新投资有限公司,301269,华大九天,2024-03-31,2024-04-29,23750000,1988000000
10529245,国新投资有限公司,301269,华大九天,2023-12-31,2024-04-29,22710000,2404000000
10529245,国新投资有限公司,601985,中国核电,2024-03-31,2024-04-27,74260000,682000000
10529245,国新投资有限公司,601088,中国神华,2024-03-31,2024-04-27,54410000,2127000000
10529245,国新投资有限公司,600970,中材国际,2024-03-31,2024-04-27,21660000,243000000
10529245,国新投资有限公司,600764,中国海防,2024-03-31,2024-04-27,23550000,505999999
10529245,国新投资有限公司,600546,山煤国际,2024-03-31,2024-04-27,28720000,493000000
10529245,国新投资有限公司,600188,兖矿能源,2024-03-31,2024-04-27,12760000,304000000
10529245,国新投资有限公司,600038,中直股份,2024-03-31,2024-04-27,30450000,1252000000
10529245,国新投资有限公司,002179,中航光电,2024-03-31,2024-04-27,14740000,507000000
10529245,国新投资有限公司,601985,中国核电,2023-12-31,2024-04-27,75380000,565000000
10529245,国新投资有限公司,600764,中国海防,2023-12-31,2024-04-27,23550000,588000000
10529245,国新投资有限公司,600938,中国海油,2024-03-31,2024-04-26,231000000,6767000000
10529245,国新投资有限公司,301090,华润材料,2024-03-31,2024-04-26,34140000,326000000
10529245,国新投资有限公司,003031,中瓷电子,2024-03-31,2024-04-26,5191000,355000000
10529245,国新投资有限公司,001289,龙源电力,2024-03-31,2024-04-26,14480000,271000000
10529245,国新投资有限公司,000738,航发控制,2024-03-31,2024-04-26,20550000,381000000
10529245,国新投资有限公司,000657,中钨高新,2024-03-31,2024-04-26,66650000,688000000
10529245,国新投资有限公司,600536,中国软件,2023-12-31,2024-04-26,6875000,249000000
10529245,国新投资有限公司,301090,华润材料,2023-12-31,2024-04-26,30990000,337000000
10529245,国新投资有限公司,003031,中瓷电子,2023-12-31,2024-04-26,2553000,225000000
10529245,国新投资有限公司,000657,中钨高新,2023-12-31,2024-04-26,66650000,565000000
10529245,国新投资有限公司,601898,中煤能源,2024-03-31,2024-04-25,26670000,305000000
10529245,国新投资有限公司,300797,钢研纳克,2024-03-31,2024-04-25,3525000,39310000
10529245,国新投资有限公司,300073,当升科技,2024-03-31,2024-04-25,22130000,868000000
10529245,国新投资有限公司,688631,莱斯信息,2023-12-31,2024-04-25,3240000,113999999
10529245,国新投资有限公司,900926,宝信B,2024-03-31,2024-04-24,66920000,136000000
10529245,国新投资有限公司,688562,航天软件,2024-03-31,2024-04-24,3049000,52600000
10529245,国新投资有限公司,600845,宝信软件,2024-03-31,2024-04-24,66920000,2540000000
10529245,国新投资有限公司,688562,航天软件,2023-12-31,2024-04-24,3949000,94780000
10529245,国新投资有限公司,600941,中国移动,2024-03-31,2024-04-23,19460000,2057999999
10529245,国新投资有限公司,300034,钢研高纳,2024-03-31,2024-04-23,37090000,567000000
10529245,国新投资有限公司,300034,钢研高纳,2023-12-31,2024-04-23,36250000,738000000
10529245,国新投资有限公司,000983,山西焦煤,2023-12-31,2024-04-23,53880000,532000000
10529245,国新投资有限公司,300797,钢研纳克,2023-12-31,2024-04-19,3525000,45230000
10529245,国新投资有限公司,002368,太极股份,2023-12-31,2024-04-18,7464000,220000000
10529245,国新投资有限公司,000410,沈阳机床,2023-12-31,2024-04-18,79510000,552000000
10529245,国新投资有限公司,000032,深桑达A,2023-12-31,2024-04-18,14080000,298000000
10529245,国新投资有限公司,688475,萤石网络,2024-03-31,2024-04-13,3441000,152000000
10529245,国新投资有限公司,688475,萤石网络,2023-12-31,2024-04-13,10430000,468000000
10529245,国新投资有限公司,688334,西高院,2023-12-31,2024-04-11,5771000,100000000
10529245,国新投资有限公司,900926,宝信B,2023-12-31,2024-03-30,27980000,59320000
10529245,国新投资有限公司,600845,宝信软件,2023-12-31,2024-03-30,27980000,1365000000
10529245,国新投资有限公司,600058,五矿发展,2023-12-31,2024-03-30,33050000,310000000
10529245,国新投资有限公司,300073,当升科技,2023-12-31,2024-03-30,22130000,846000000
10529245,国新投资有限公司,601919,中远海控,2023-12-31,2024-03-29,470000000,4507000000
10529245,国新投资有限公司,001289,龙源电力,2023-12-31,2024-03-28,22980000,455000000
10529245,国新投资有限公司,600970,中材国际,2023-12-31,2024-03-27,21660000,202000000
10529245,国新投资有限公司,600720,中交设计,2023-12-31,2024-03-27,62050000,626000000
10529245,国新投资有限公司,000738,航发控制,2023-12-31,2024-03-27,23350000,465000000
10529245,国新投资有限公司,601857,中国石油,2023-12-31,2024-03-26,191000000,1347000000
10529245,国新投资有限公司,600028,中国石化,2023-12-31,2024-03-25,243000000,1358000000
10529245,国新投资有限公司,601088,中国神华,2023-12-31,2024-03-23,63990000,2005999999
10529245,国新投资有限公司,600941,中国移动,2023-12-31,2024-03-22,27900000,2775000000
10529245,国新投资有限公司,600938,中国海油,2023-12-31,2024-03-22,303000000,6362000000
10529245,国新投资有限公司,688570,天玛智控,2023-12-31,2024-03-21,6385000,174000000
10529245,国新投资有限公司,601898,中煤能源,2023-12-31,2024-03-21,32640000,316000000
10529245,国新投资有限公司,600038,中直股份,2023-12-31,2024-03-16,30450000,1173000000
10529245,国新投资有限公司,002179,中航光电,2023-12-31,2024-03-16,14740000,575000000
10529245,国新投资有限公司,002916,深南电路,2023-12-31,2024-03-15,3995000,284000000
10529245,国新投资有限公司,600536,中国软件,2024-02-08,2024-02-19,7457000,206999999
10529245,国新投资有限公司,600536,中国软件,2024-02-06,2024-02-19,7457000,191000000
10529245,国新投资有限公司,000657,中钨高新,2023-12-25,2024-01-10,66650000,565000000
10529245,国新投资有限公司,601919,中远海控,2023-09-30,2023-10-31,112999999,1108000000
10529245,国新投资有限公司,601857,中国石油,2023-09-30,2023-10-31,125000000,994999999
10529245,国新投资有限公司,600378,昊华科技,2023-09-30,2023-10-31,46800000,1545000000
10529245,国新投资有限公司,301269,华大九天,2023-09-30,2023-10-31,22280000,2338000000
10529245,国新投资有限公司,003031,中瓷电子,2023-09-30,2023-10-31,1518000,151000000
10529245,国新投资有限公司,002314,南山控股,2023-09-30,2023-10-31,7285000,23530000
10529245,国新投资有限公司,002046,国机精工,2023-09-30,2023-10-31,12100000,137000000
10529245,国新投资有限公司,000410,沈阳机床,2023-09-30,2023-10-31,68150000,486000000
10529245,国新投资有限公司,301090,华润材料,2023-09-30,2023-10-30,20910000,224000000
10529245,国新投资有限公司,688334,西高院,2023-09-30,2023-10-28,1299000,22260000
10529245,国新投资有限公司,601088,中国神华,2023-09-30,2023-10-28,96450000,3009000000
10529245,国新投资有限公司,600876,凯盛新能,2023-09-30,2023-10-28,1799000,25780000
10529245,国新投资有限公司,600764,中国海防,2023-09-30,2023-10-28,23550000,542000000
10529245,国新投资有限公司,600058,五矿发展,2023-09-30,2023-10-28,33050000,313000000
10529245,国新投资有限公司,002368,太极股份,2023-09-30,2023-10-28,6384000,195000000
10529245,国新投资有限公司,688631,莱斯信息,2023-09-30,2023-10-27,620200,22630000
10529245,国新投资有限公司,688562,航天软件,2023-09-30,2023-10-27,1135000,28910000
10529245,国新投资有限公司,601985,中国核电,2023-09-30,2023-10-27,75830000,554000000
10529245,国新投资有限公司,600720,中交设计,2023-09-30,2023-10-27,62050000,698000000
10529245,国新投资有限公司,600536,中国软件,2023-09-30,2023-10-27,5478000,208000000
10529245,国新投资有限公司,600028,中国石化,2023-09-30,2023-10-27,163000000,986999999
10529245,国新投资有限公司,300034,钢研高纳,2023-09-30,2023-10-27,31100000,756000000
10529245,国新投资有限公司,002916,深南电路,2023-09-30,2023-10-27,4745000,316000000
10529245,国新投资有限公司,002401,中远海科,2023-09-30,2023-10-27,2482000,49000000
10529245,国新投资有限公司,001289,龙源电力,2023-09-30,2023-10-27,16800000,334000000
10529245,国新投资有限公司,000657,中钨高新,2023-09-30,2023-10-27,57210000,533000000
10529245,国新投资有限公司,000032,深桑达A,2023-09-30,2023-10-27,13050000,292000000
10529245,国新投资有限公司,688570,天玛智控,2023-09-30,2023-10-26,832800,22600000
10529245,国新投资有限公司,601898,中煤能源,2023-09-30,2023-10-26,79790000,697000000
10529245,国新投资有限公司,600970,中材国际,2023-09-30,2023-10-26,41680000,470000000
10529245,国新投资有限公司,600328,中盐化工,2023-09-30,2023-10-26,2734000,23400000
10529245,国新投资有限公司,000738,航发控制,2023-09-30,2023-10-26,23350000,501000000
10529245,国新投资有限公司,600938,中国海油,2023-09-30,2023-10-25,256999999,5432000000
10529245,国新投资有限公司,600038,中直股份,2023-09-30,2023-10-25,30450000,1152000000
10529245,国新投资有限公司,300073,当升科技,2023-09-30,2023-10-25,22130000,932000000
10529245,国新投资有限公司,000758,中色股份,2023-09-30,2023-10-25,4303000,20660000
10529245,国新投资有限公司,601965,中国汽研,2023-09-30,2023-10-24,7790000,158000000
10529245,国新投资有限公司,300797,钢研纳克,2023-09-30,2023-10-23,3525000,48300000
10529245,国新投资有限公司,900926,宝信B,2023-09-30,2023-10-21,21610000,45490000
10529245,国新投资有限公司,600845,宝信软件,2023-09-30,2023-10-21,21610000,976000000
10529245,国新投资有限公司,000410,沈阳机床,2023-09-27,2023-10-20,68150000,486000000
10529245,国新投资有限公司,601919,中远海控,2023-08-29,2023-09-06,101000000,964000000
10529245,国新投资有限公司,603060,国检集团,2023-06-30,2023-08-31,7993000,83610000
10529245,国新投资有限公司,601985,中国核电,2023-06-30,2023-08-31,62110000,438000000
10529245,国新投资有限公司,601857,中国石油,2023-06-30,2023-08-31,134000000,1003999999
10529245,国新投资有限公司,601225,陕西煤业,2023-06-30,2023-08-31,75020000,1365000000
